Successful opening input_fpa
Successful opening new_fake10kdba
Malloc done
Memcpy FP done
Memcpy done
Malloc again done
ID 9185-1837	: 0.52256
ID 6243-1248	: 0.522508
ID 9283-1856	: 0.522434
ID 5596-1119	: 0.522323
ID 2148-429	: 0.522258
ID 3622-724	: 0.522238
ID 9200-1840	: 0.522207
ID 4988-997	: 0.522079
ID 4551-910	: 0.52196
ID 5937-1187	: 0.521828
ID 4162-832	: 0.521785
ID 5326-1065	: 0.521695
ID 3122-624	: 0.521666
ID 2409-481	: 0.521596
ID 6289-1257	: 0.521578
ID 5627-1125	: 0.521508
ID 4208-841	: 0.521403
ID 2314-462	: 0.521351
ID 3948-789	: 0.521321
ID 9169-1833	: 0.521222
ID 1187-237	: 0.520942
ID 8118-1623	: 0.520895
ID 1206-241	: 0.520833
ID 8195-1639	: 0.520717
ID 3420-684	: 0.520709
ID 9861-1972	: 0.520651
ID 492-98	: 0.520624
ID 5343-1068	: 0.5206
ID 3499-699	: 0.520499
ID 5603-1120	: 0.520392
ID 717-143	: 0.520306
ID 8243-1648	: 0.520187
ID 8546-1709	: 0.520182
ID 4896-979	: 0.519965
ID 1054-210	: 0.519923
ID 9370-1874	: 0.519909
ID 4380-876	: 0.519881
ID 1259-251	: 0.519869
ID 1695-339	: 0.519843
ID 7096-1419	: 0.519697
ID 632-126	: 0.519601
ID 7885-1577	: 0.519539
ID 959-191	: 0.519479
ID 9754-1950	: 0.519402
ID 9395-1879	: 0.519383
ID 9879-1975	: 0.51937
ID 295-59	: 0.519323
ID 4523-904	: 0.519092
ID 5763-1152	: 0.519055
ID 7516-1503	: 0.519001
ID 2989-597	: 0.518973
ID 7524-1504	: 0.518939
ID 7870-1574	: 0.518928
ID 1623-324	: 0.518863
ID 2927-585	: 0.518841
ID 2680-536	: 0.518725
ID 7357-1471	: 0.518651
ID 147-29	: 0.518583
ID 4134-826	: 0.518552
ID 2700-540	: 0.518424
ID 8664-1732	: 0.518343
ID 4407-881	: 0.51826
ID 3585-717	: 0.518164
ID 928-185	: 0.518115
ID 2763-552	: 0.518081
ID 7677-1535	: 0.517725
ID 7672-1534	: 0.517693
ID 8086-1617	: 0.517671
ID 8029-1605	: 0.517668
ID 2467-493	: 0.517627
ID 6276-1255	: 0.517527
ID 6772-1354	: 0.517477
ID 4770-954	: 0.517472
ID 7109-1421	: 0.51726
ID 53-10	: 0.517244
ID 6716-1343	: 0.517116
ID 6401-1280	: 0.516954
ID 9147-1829	: 0.516751
ID 5686-1137	: 0.516693
ID 6312-1262	: 0.516674
ID 5187-1037	: 0.516654
ID 7463-1492	: 0.516648
ID 5725-1145	: 0.516583
ID 1438-287	: 0.5164
ID 3139-627	: 0.516347
ID 6064-1212	: 0.5162
ID 5669-1133	: 0.51616
ID 5179-1035	: 0.516053
ID 4945-989	: 0.515909
ID 1812-362	: 0.515853
ID 3383-676	: 0.515835
ID 5677-1135	: 0.515823
ID 1800-360	: 0.515732
ID 8630-1726	: 0.515729
ID 534-106	: 0.515627
ID 7230-1446	: 0.515477
ID 427-85	: 0.515445
ID 9262-1852	: 0.515393
ID 5108-1021	: 0.515323
ID 2015-403	: 0.51527
ID 3143-628	: 0.51522
ID 3340-668	: 0.515212
ID 2819-563	: 0.515047
ID 8972-1794	: 0.515031
ID 7542-1508	: 0.514613
ID 4564-912	: 0.514362
ID 7806-1561	: 0.514289
ID 9614-1922	: 0.514282
ID 7670-1534	: 0.514279
ID 1154-230	: 0.513801
ID 3886-777	: 0.513738
ID 7901-1580	: 0.513714
ID 6016-1203	: 0.513432
ID 8158-1631	: 0.513352
ID 9280-1856	: 0.513337
ID 4749-949	: 0.513311
ID 8269-1653	: 0.513231
ID 3760-752	: 0.513136
ID 1787-357	: 0.513019
ID 8150-1630	: 0.513003
ID 5524-1104	: 0.512885
ID 1785-357	: 0.512795
ID 8374-1674	: 0.512735
ID 6615-1323	: 0.51271
ID 918-183	: 0.512693
ID 6797-1359	: 0.512671
ID 2807-561	: 0.512656
ID 8383-1676	: 0.512645
ID 7930-1586	: 0.512637
ID 1388-277	: 0.51261
ID 5160-1032	: 0.512587
ID 3334-666	: 0.512533
ID 4311-862	: 0.512504
ID 9874-1974	: 0.512394
ID 2386-477	: 0.512082
ID 1873-374	: 0.512069
ID 3965-793	: 0.512067
ID 3698-739	: 0.511976
ID 3870-774	: 0.511813
ID 7216-1443	: 0.511794
ID 3633-726	: 0.511784
ID 4099-819	: 0.511779
ID 6075-1215	: 0.511721
ID 7130-1426	: 0.51128
ID 9906-1981	: 0.511148
ID 9349-1869	: 0.511063
ID 2328-465	: 0.510946
ID 1734-346	: 0.510777
ID 3873-774	: 0.510659
ID 5419-1083	: 0.510629
ID 3597-719	: 0.510627
ID 7776-1555	: 0.510541
ID 9048-1809	: 0.510306
ID 66-13	: 0.510163
ID 45-9	: 0.510104
ID 1531-306	: 0.510027
ID 3162-632	: 0.510021
ID 4429-885	: 0.509806
ID 4414-882	: 0.509782
ID 140-28	: 0.509755
ID 9940-1988	: 0.509718
ID 1084-216	: 0.509668
ID 203-40	: 0.50958
ID 7739-1547	: 0.509508
ID 301-60	: 0.509501
ID 2568-513	: 0.509417
ID 6993-1398	: 0.509387
ID 8210-1642	: 0.509383
ID 3005-601	: 0.509312
ID 8188-1637	: 0.509308
ID 7531-1506	: 0.509155
ID 7484-1496	: 0.509134
ID 4787-957	: 0.509102
ID 7989-1597	: 0.508924
ID 2402-480	: 0.508901
ID 170-34	: 0.508879
ID 9944-1988	: 0.508824
ID 4953-990	: 0.508806
ID 868-173	: 0.508672
ID 2004-400	: 0.508661
ID 9630-1926	: 0.50859
ID 398-79	: 0.508459
ID 2861-572	: 0.508444
ID 5131-1026	: 0.50823
ID 9976-1995	: 0.508204
ID 2656-531	: 0.508081
ID 676-135	: 0.508023
ID 4500-900	: 0.507967
ID 8170-1634	: 0.507944
ID 5421-1084	: 0.507905
ID 3490-698	: 0.50765
ID 3314-662	: 0.507643
ID 1062-212	: 0.507637
ID 4966-993	: 0.507628
ID 7702-1540	: 0.507576
ID 5408-1081	: 0.507528
ID 8250-1650	: 0.507514
ID 8085-1617	: 0.507269
ID 8868-1773	: 0.507209
ID 6575-1315	: 0.506754
ID 3771-754	: 0.506724
ID 3975-795	: 0.506612
ID 8915-1783	: 0.50646
ID 7267-1453	: 0.50636
ID 8200-1640	: 0.506356
ID 8495-1699	: 0.506248
ID 5372-1074	: 0.506127
ID 2855-571	: 0.505934
ID 3072-614	: 0.505851
ID 6838-1367	: 0.505829
ID 4391-878	: 0.505819
ID 7595-1519	: 0.505575
ID 3304-660	: 0.505481
ID 7728-1545	: 0.505338
ID 7848-1569	: 0.505317
ID 7827-1565	: 0.505288
ID 9180-1836	: 0.505133
ID 8334-1666	: 0.505094
ID 2137-427	: 0.504938
ID 7143-1428	: 0.504731
ID 8701-1740	: 0.504667
ID 4526-905	: 0.504602
ID 6539-1307	: 0.504588
ID 5272-1054	: 0.504355
ID 5974-1194	: 0.503964
ID 6850-1370	: 0.503919
ID 8954-1790	: 0.503799
ID 4433-886	: 0.503724
ID 9668-1933	: 0.503702
ID 3739-747	: 0.503687
ID 8710-1742	: 0.503669
ID 3958-791	: 0.503666
ID 3372-674	: 0.503658
ID 6258-1251	: 0.503647
ID 8713-1742	: 0.50363
ID 9226-1845	: 0.503602
ID 6171-1234	: 0.503515
ID 91-18	: 0.503493
ID 1103-220	: 0.503348
ID 2094-418	: 0.503301
ID 3327-665	: 0.503258
ID 2332-466	: 0.50322
ID 5554-1110	: 0.503098
ID 7921-1584	: 0.503026
ID 4023-804	: 0.50299
ID 8490-1698	: 0.502928
ID 8076-1615	: 0.502783
ID 662-132	: 0.502737
ID 5351-1070	: 0.502645
ID 4446-889	: 0.502573
ID 7121-1424	: 0.502532
ID 8364-1672	: 0.502501
ID 2220-444	: 0.502426
ID 5859-1171	: 0.502367
ID 2724-544	: 0.502326
ID 1804-360	: 0.502093
ID 3993-798	: 0.502081
ID 4730-946	: 0.502007
ID 8837-1767	: 0.501959
ID 439-87	: 0.501856
ID 4974-994	: 0.501654
ID 7172-1434	: 0.501616
ID 4834-966	: 0.501614
ID 1765-353	: 0.501231
ID 1280-256	: 0.501228
ID 1302-260	: 0.501208
ID 3876-775	: 0.500898
ID 5039-1007	: 0.500733
ID 1699-339	: 0.500729
ID 4677-935	: 0.500651
ID 6599-1319	: 0.500616
ID 9999-1999	: 0.500407
ID 3494-698	: 0.500191
ID 7182-1436	: 0.500152
ID 5716-1143	: 0.500143
ID 4457-891	: 0.500006
ID 286-57	: 0.5
ID 3722-744	: 0.499815
ID 1501-300	: 0.49979
ID 2645-529	: 0.499752
ID 1168-233	: 0.499725
ID 256-51	: 0.499509
ID 432-86	: 0.499335
ID 529-105	: 0.49926
ID 9789-1957	: 0.499259
ID 837-167	: 0.499228
ID 9424-1884	: 0.499184
ID 3160-632	: 0.499175
ID 1632-326	: 0.49913
ID 4914-982	: 0.499092
ID 4579-915	: 0.499037
ID 1255-251	: 0.498969
ID 1076-215	: 0.49887
ID 9706-1941	: 0.498791
ID 6300-1260	: 0.498681
ID 8684-1736	: 0.498602
ID 5291-1058	: 0.498485
ID 5356-1071	: 0.498428
ID 914-182	: 0.498176
ID 2043-408	: 0.49816
ID 412-82	: 0.498144
ID 9233-1846	: 0.498115
ID 9174-1834	: 0.498061
ID 8392-1678	: 0.497724
ID 4762-952	: 0.497668
ID 9722-1944	: 0.497611
ID 231-46	: 0.497574
ID 7804-1560	: 0.497472
ID 6547-1309	: 0.497467
ID 8123-1624	: 0.497451
ID 4618-923	: 0.497345
ID 369-73	: 0.497235
ID 4467-893	: 0.497142
ID 829-165	: 0.497113
ID 9681-1936	: 0.496993
ID 4103-820	: 0.496861
ID 4032-806	: 0.496847
ID 7163-1432	: 0.496656
ID 1598-319	: 0.496387
ID 6495-1299	: 0.496249
ID 808-161	: 0.496125
ID 8541-1708	: 0.496111
ID 9371-1874	: 0.496054
ID 6733-1346	: 0.495775
ID 1662-332	: 0.49566
ID 3716-743	: 0.495567
ID 3894-778	: 0.495532
ID 2821-564	: 0.495431
ID 7797-1559	: 0.49541
ID 4569-913	: 0.49539
ID 2639-527	: 0.495376
ID 3149-629	: 0.495358
ID 5575-1115	: 0.495327
ID 1338-267	: 0.495235
ID 1132-226	: 0.49518
ID 7615-1523	: 0.495154
ID 5003-1000	: 0.494812
ID 5152-1030	: 0.494796
ID 7198-1439	: 0.494683
ID 473-94	: 0.49468
ID 2371-474	: 0.494537
ID 7437-1487	: 0.494521
ID 5007-1001	: 0.494367
ID 7480-1496	: 0.494356
ID 1947-389	: 0.494287
ID 6367-1273	: 0.494111
ID 9451-1890	: 0.494014
ID 3309-661	: 0.494013
ID 2191-438	: 0.493887
ID 1162-232	: 0.493842
ID 1320-264	: 0.49384
ID 4114-822	: 0.493728
ID 7932-1586	: 0.493435
ID 7177-1435	: 0.493435
ID 7076-1415	: 0.493384
ID 2733-546	: 0.493319
ID 3822-764	: 0.493185
ID 9482-1896	: 0.493164
ID 6749-1349	: 0.493012
ID 5305-1061	: 0.492993
ID 7336-1467	: 0.492951
ID 1173-234	: 0.492887
ID 4494-898	: 0.492698
ID 6118-1223	: 0.492698
ID 173-34	: 0.492567
ID 898-179	: 0.492496
ID 263-52	: 0.492486
ID 4481-896	: 0.492171
ID 1246-249	: 0.49211
ID 4150-830	: 0.492095
ID 9162-1832	: 0.491913
ID 87-17	: 0.491827
ID 8284-1656	: 0.491741
ID 5444-1088	: 0.491725
ID 9480-1896	: 0.491659
ID 747-149	: 0.491581
ID 1912-382	: 0.491506
ID 3021-604	: 0.491407
ID 4819-963	: 0.491256
ID 9329-1865	: 0.491249
ID 1867-373	: 0.491151
ID 2428-485	: 0.4911
ID 4865-973	: 0.49108
ID 9921-1984	: 0.491069
ID 3345-669	: 0.490901
ID 1145-229	: 0.490891
ID 843-168	: 0.490835
ID 2832-566	: 0.490764
ID 8786-1757	: 0.490448
ID 8221-1644	: 0.490425
ID 1831-366	: 0.490321
ID 1270-254	: 0.490183
ID 4825-965	: 0.490129
ID 7236-1447	: 0.490043
ID 5785-1157	: 0.489968
ID 5851-1170	: 0.489822
ID 2286-457	: 0.489686
ID 2841-568	: 0.489489
ID 1424-284	: 0.489372
ID 7984-1596	: 0.489318
ID 6365-1273	: 0.489138
ID 8932-1786	: 0.489098
ID 8002-1600	: 0.488917
ID 6651-1330	: 0.488917
ID 6496-1299	: 0.488852
ID 1829-365	: 0.488768
ID 85-17	: 0.488298
ID 9988-1997	: 0.488297
ID 3220-644	: 0.488044
ID 5019-1003	: 0.487882
ID 1772-354	: 0.487832
ID 3448-689	: 0.487775
ID 7031-1406	: 0.487543
ID 5865-1173	: 0.487416
ID 5981-1196	: 0.487217
ID 3954-790	: 0.487154
ID 3779-755	: 0.486926
ID 1810-362	: 0.486827
ID 8135-1627	: 0.486747
ID 3538-707	: 0.48661
ID 133-26	: 0.48658
ID 8890-1778	: 0.486517
ID 2675-535	: 0.486496
ID 5795-1159	: 0.486301
ID 9427-1885	: 0.486252
ID 9813-1962	: 0.486123
ID 1917-383	: 0.486039
ID 4334-866	: 0.48597
ID 7389-1477	: 0.48573
ID 8579-1715	: 0.485615
ID 3423-684	: 0.485597
ID 6008-1201	: 0.485437
ID 4658-931	: 0.485397
ID 5105-1021	: 0.485304
ID 8776-1755	: 0.485197
ID 7507-1501	: 0.485086
ID 8238-1647	: 0.484997
ID 5526-1105	: 0.484864
ID 7995-1599	: 0.484817
ID 5215-1043	: 0.48454
ID 8572-1714	: 0.484508
ID 6766-1353	: 0.484474
ID 4776-955	: 0.484424
ID 2955-591	: 0.484026
ID 2991-598	: 0.483974
ID 5057-1011	: 0.483844
ID 4416-883	: 0.483731
ID 8314-1662	: 0.483476
ID 1657-331	: 0.483404
ID 2511-502	: 0.483383
ID 8598-1719	: 0.483341
ID 9966-1993	: 0.483083
ID 4237-847	: 0.483058
ID 6627-1325	: 0.482801
ID 4703-940	: 0.482552
ID 5543-1108	: 0.482533
ID 2059-411	: 0.482448
ID 6778-1355	: 0.482249
ID 4866-973	: 0.482176
ID 8858-1771	: 0.482164
ID 2970-594	: 0.482086
ID 6592-1318	: 0.481821
ID 8327-1665	: 0.481732
ID 1220-244	: 0.481732
ID 2900-580	: 0.481668
ID 4884-976	: 0.48157
ID 9765-1953	: 0.481485
ID 464-92	: 0.481431
ID 4443-888	: 0.481311
ID 5634-1126	: 0.481209
ID 2102-420	: 0.481184
ID 8996-1799	: 0.481177
ID 7955-1591	: 0.481166
ID 8067-1613	: 0.48107
ID 3215-643	: 0.481046
ID 6381-1276	: 0.481036
ID 1230-246	: 0.480962
ID 230-46	: 0.480899
ID 1325-265	: 0.480847
ID 9641-1928	: 0.480792
ID 4855-971	: 0.480761
ID 1466-293	: 0.48074
ID 7458-1491	: 0.480572
ID 7086-1417	: 0.480469
ID 8834-1766	: 0.480266
ID 3239-647	: 0.480255
ID 4811-962	: 0.480197
ID 5314-1062	: 0.480114
ID 985-197	: 0.479983
ID 9946-1989	: 0.479725
ID 3169-633	: 0.479625
ID 3154-630	: 0.479465
ID 3792-758	: 0.479378
ID 3783-756	: 0.479215
ID 4141-828	: 0.479135
ID 6033-1206	: 0.479023
ID 4009-801	: 0.478736
ID 7879-1575	: 0.478727
ID 7402-1480	: 0.478721
ID 7385-1477	: 0.478569
ID 2829-565	: 0.478555
ID 4793-958	: 0.478526
ID 8741-1748	: 0.478484
ID 8447-1689	: 0.478361
ID 1886-377	: 0.478354
ID 5740-1148	: 0.478307
ID 8424-1684	: 0.478259
ID 5201-1040	: 0.478152
ID 4878-975	: 0.478131
ID 3512-702	: 0.478011
ID 2417-483	: 0.477991
ID 8353-1670	: 0.477453
ID 197-39	: 0.477423
ID 9406-1881	: 0.477401
ID 8482-1696	: 0.477271
ID 78-15	: 0.477206
ID 5771-1154	: 0.47695
ID 3865-773	: 0.476937
ID 3180-636	: 0.476783
ID 8140-1628	: 0.476722
ID 6213-1242	: 0.476265
ID 6021-1204	: 0.476251
ID 3460-692	: 0.476165
ID 8015-1603	: 0.476165
ID 3556-711	: 0.475935
ID 1643-328	: 0.475925
ID 9189-1837	: 0.475835
ID 5115-1023	: 0.475762
ID 6554-1310	: 0.475744
ID 963-192	: 0.475652
ID 9107-1821	: 0.475607
ID 6649-1329	: 0.475537
ID 2296-459	: 0.475481
ID 3669-733	: 0.475307
ID 7822-1564	: 0.4753
ID 6765-1353	: 0.475202
ID 5586-1117	: 0.475161
ID 6014-1202	: 0.47485
ID 3933-786	: 0.474815
ID 4399-879	: 0.474732
ID 3437-687	: 0.474558
ID 5830-1166	: 0.474551
ID 878-175	: 0.474395
ID 9673-1934	: 0.474208
ID 3190-638	: 0.47416
ID 8010-1602	: 0.474037
ID 6319-1263	: 0.474024
ID 890-178	: 0.474019
ID 4268-853	: 0.474015
ID 7763-1552	: 0.473935
ID 5515-1103	: 0.473701
ID 7499-1499	: 0.473618
ID 6155-1231	: 0.473616
ID 7040-1408	: 0.473614
ID 4040-808	: 0.473584
ID 8040-1608	: 0.473399
ID 2169-433	: 0.473201
ID 3849-769	: 0.473105
ID 3235-647	: 0.473047
ID 4799-959	: 0.472985
ID 1351-270	: 0.472934
ID 7636-1527	: 0.47263
ID 8673-1734	: 0.472623
ID 7894-1578	: 0.47248
ID 8654-1730	: 0.472393
ID 8298-1659	: 0.472387
ID 6662-1332	: 0.472316
ID 6111-1222	: 0.472266
ID 6400-1280	: 0.472056
ID 8319-1663	: 0.471984
ID 9606-1921	: 0.471943
ID 115-23	: 0.471678
ID 2020-404	: 0.471471
ID 6469-1293	: 0.47146
ID 6921-1384	: 0.471339
ID 4017-803	: 0.471324
ID 6049-1209	: 0.471154
ID 7859-1571	: 0.471115
ID 7693-1538	: 0.47103
ID 2889-577	: 0.470946
ID 3012-602	: 0.470885
ID 1737-347	: 0.47084
ID 3695-739	: 0.470676
ID 2604-520	: 0.470364
ID 4996-999	: 0.470347
ID 8432-1686	: 0.470161
ID 891-178	: 0.470064
ID 5452-1090	: 0.470044
ID 6352-1270	: 0.469916
ID 4051-810	: 0.4699
ID 8601-1720	: 0.469718
ID 6745-1349	: 0.469683
ID 9917-1983	: 0.469569
ID 3030-606	: 0.469369
ID 271-54	: 0.469224
ID 6145-1229	: 0.469205
ID 992-198	: 0.469187
ID 5874-1174	: 0.469093
ID 9498-1899	: 0.468983
ID 5925-1185	: 0.468577
ID 650-130	: 0.468432
ID 5232-1046	: 0.468331
ID 8226-1645	: 0.468229
ID 1149-229	: 0.467891
ID 5639-1127	: 0.467811
ID 812-162	: 0.467767
ID 3293-658	: 0.467755
ID 5335-1067	: 0.467637
ID 593-118	: 0.467593
ID 4178-835	: 0.467572
ID 3898-779	: 0.467515
ID 3262-652	: 0.467503
ID 5436-1087	: 0.467334
ID 3764-752	: 0.467149
ID 2265-453	: 0.4671
ID 9912-1982	: 0.467062
ID 6704-1340	: 0.466946
ID 1183-236	: 0.466754
ID 7072-1414	: 0.466621
ID 5885-1177	: 0.466449
ID 8220-1644	: 0.466424
ID 7-1	: 0.465884
ID 2547-509	: 0.465876
ID 7965-1593	: 0.465712
ID 4199-839	: 0.465335
ID 8615-1723	: 0.465334
ID 3789-757	: 0.465186
ID 7347-1469	: 0.46477
ID 9023-1804	: 0.464759
ID 8275-1655	: 0.46452
ID 551-110	: 0.464503
ID 3257-651	: 0.464502
ID 5499-1099	: 0.46431
ID 7307-1461	: 0.464061
ID 6528-1305	: 0.464038
ID 4075-815	: 0.464034
ID 9191-1838	: 0.463892
ID 8769-1753	: 0.463823
ID 3747-749	: 0.463797
ID 1225-245	: 0.463568
ID 772-154	: 0.463507
ID 3987-797	: 0.463379
ID 8290-1658	: 0.463313
ID 9387-1877	: 0.463174
ID 3403-680	: 0.463087
ID 4743-948	: 0.462981
ID 1928-385	: 0.462854
ID 3083-616	: 0.462617
ID 9572-1914	: 0.462592
ID 8173-1634	: 0.46236
ID 2503-500	: 0.462294
ID 3479-695	: 0.462037
ID 3704-740	: 0.461975
ID 948-189	: 0.461898
ID 4222-844	: 0.461707
ID 5946-1189	: 0.46139
ID 4601-920	: 0.461306
ID 1515-303	: 0.460974
ID 9076-1815	: 0.460941
ID 3636-727	: 0.460917
ID 7572-1514	: 0.46076
ID 2200-440	: 0.460734
ID 5743-1148	: 0.460354
ID 4184-836	: 0.460353
ID 7136-1427	: 0.460324
ID 687-137	: 0.46032
ID 3618-723	: 0.460004
ID 1365-273	: 0.459746
ID 3601-720	: 0.459645
ID 2594-518	: 0.459637
ID 7285-1457	: 0.459533
ID 9686-1937	: 0.459125
ID 8622-1724	: 0.459118
ID 2152-430	: 0.459112
ID 164-32	: 0.458921
ID 9004-1800	: 0.458911
ID 3710-742	: 0.458778
ID 3413-682	: 0.458412
ID 7363-1472	: 0.45824
ID 6373-1274	: 0.458209
ID 1957-391	: 0.458105
ID 2226-445	: 0.457963
ID 5061-1012	: 0.457931
ID 9069-1813	: 0.457834
ID 3905-781	: 0.457716
ID 5534-1106	: 0.457622
ID 3595-719	: 0.457609
ID 2661-532	: 0.457592
ID 8535-1707	: 0.457385
ID 7552-1510	: 0.457237
ID 1616-323	: 0.457067
ID 1046-209	: 0.456985
ID 6029-1205	: 0.456762
ID 9312-1862	: 0.45658
ID 2850-570	: 0.456531
ID 4663-932	: 0.456498
ID 9758-1951	: 0.456402
ID 8044-1608	: 0.456043
ID 1497-299	: 0.455861
ID 72-14	: 0.455826
ID 9364-1872	: 0.455751
ID 4214-842	: 0.455676
ID 2182-436	: 0.455596
ID 4303-860	: 0.455529
ID 8032-1606	: 0.455209
ID 7889-1577	: 0.455207
ID 6302-1260	: 0.455168
ID 8851-1770	: 0.455082
ID 573-114	: 0.454996
ID 9442-1888	: 0.454952
ID 5834-1166	: 0.454847
ID 2931-586	: 0.454726
ID 9807-1961	: 0.45447
ID 3443-688	: 0.454466
ID 2496-499	: 0.454349
ID 1038-207	: 0.454287
ID 7424-1484	: 0.454221
ID 3286-657	: 0.454198
ID 2788-557	: 0.45408
ID 1973-394	: 0.453972
ID 3346-669	: 0.453964
ID 3365-673	: 0.453856
ID 6422-1284	: 0.453795
ID 9224-1844	: 0.453422
ID 6413-1282	: 0.453298
ID 6659-1331	: 0.45317
ID 3191-638	: 0.453101
ID 4283-856	: 0.453024
ID 1024-204	: 0.453019
ID 4250-850	: 0.452982
ID 5072-1014	: 0.452872
ID 6790-1358	: 0.45278
ID 5696-1139	: 0.4527
ID 9701-1940	: 0.452504
ID 3611-722	: 0.452307
ID 4229-845	: 0.452215
ID 3678-735	: 0.451892
ID 488-97	: 0.451749
ID 6866-1373	: 0.451697
ID 3114-622	: 0.45138
ID 7596-1519	: 0.451202
ID 618-123	: 0.451132
ID 6409-1281	: 0.451013
ID 5996-1199	: 0.450993
ID 6448-1289	: 0.450952
ID 6036-1207	: 0.45091
ID 2320-464	: 0.450337
ID 7897-1579	: 0.450313
ID 7009-1401	: 0.450252
ID 5714-1142	: 0.449447
ID 4118-823	: 0.449377
ID 5297-1059	: 0.44935
ID 8898-1779	: 0.449254
ID 7111-1422	: 0.4492
ID 5027-1005	: 0.449174
ID 9033-1806	: 0.449111
ID 1836-367	: 0.449072
ID 4838-967	: 0.448662
ID 2399-479	: 0.448547
ID 8939-1787	: 0.448482
ID 1846-369	: 0.4484
ID 3520-704	: 0.448369
ID 7049-1409	: 0.448257
ID 8232-1646	: 0.448178
ID 2871-574	: 0.447955
ID 7783-1556	: 0.447767
ID 9457-1891	: 0.447718
ID 469-93	: 0.447348
ID 5032-1006	: 0.446925
ID 4599-919	: 0.44675
ID 1349-269	: 0.446709
ID 3742-748	: 0.446665
ID 3526-705	: 0.446659
ID 5244-1048	: 0.446539
ID 7560-1512	: 0.44649
ID 6863-1372	: 0.446449
ID 4697-939	: 0.446379
ID 3131-626	: 0.446264
ID 7291-1458	: 0.446116
ID 7549-1509	: 0.445951
ID 2233-446	: 0.445861
ID 1442-288	: 0.445659
ID 5703-1140	: 0.445463
ID 9605-1921	: 0.445441
ID 7608-1521	: 0.445425
ID 7441-1488	: 0.445264
ID 5162-1032	: 0.445258
ID 2206-441	: 0.445223
ID 2839-567	: 0.44489
ID 4541-908	: 0.444857
ID 2750-550	: 0.444722
ID 7567-1513	: 0.444683
ID 126-25	: 0.444555
ID 6479-1295	: 0.444308
ID 8475-1695	: 0.444053
ID 6616-1323	: 0.443985
ID 2363-472	: 0.443927
ID 5815-1163	: 0.443905
ID 1989-397	: 0.443826
ID 1961-392	: 0.443777
ID 4919-983	: 0.443658
ID 5128-1025	: 0.443589
ID 3388-677	: 0.443457
ID 5147-1029	: 0.443298
ID 7325-1465	: 0.442789
ID 8679-1735	: 0.442719
ID 6076-1215	: 0.442475
ID 8609-1721	: 0.442249
ID 6091-1218	: 0.442065
ID 8921-1784	: 0.441951
ID 2691-538	: 0.441927
ID 1939-387	: 0.441839
ID 7565-1513	: 0.441724
ID 3685-737	: 0.441596
ID 9510-1902	: 0.441295
ID 3942-788	: 0.441248
ID 6801-1360	: 0.441211
ID 5144-1028	: 0.441201
ID 5916-1183	: 0.441175
ID 6484-1296	: 0.441035
ID 8539-1707	: 0.440964
ID 2090-418	: 0.440651
ID 5281-1056	: 0.440582
ID 6691-1338	: 0.44032
ID 692-138	: 0.440015
ID 8640-1728	: 0.439913
ID 1285-257	: 0.439846
ID 3271-654	: 0.439775
ID 2652-530	: 0.439768
ID 9036-1807	: 0.439676
ID 9342-1868	: 0.439483
ID 1717-343	: 0.439474
ID 6345-1269	: 0.439453
ID 6873-1374	: 0.439419
ID 421-84	: 0.439085
ID 9841-1968	: 0.438817
ID 9494-1898	: 0.438745
ID 3929-785	: 0.438595
ID 5520-1104	: 0.438396
ID 3884-776	: 0.43802
ID 7602-1520	: 0.438017
ID 8740-1748	: 0.437989
ID 8212-1642	: 0.437885
ID 2425-485	: 0.437818
ID 8401-1680	: 0.437815
ID 5457-1091	: 0.437746
ID 742-148	: 0.43758
ID 5174-1034	: 0.437449
ID 653-130	: 0.437443
ID 1921-384	: 0.437317
ID 5647-1129	: 0.437232
ID 1671-334	: 0.437012
ID 2257-451	: 0.436928
ID 5383-1076	: 0.436769
ID 9678-1935	: 0.436472
ID 9417-1883	: 0.436408
ID 5965-1193	: 0.436349
ID 4374-874	: 0.436283
ID 5789-1157	: 0.436105
ID 5867-1173	: 0.436074
ID 9260-1852	: 0.435867
ID 159-31	: 0.435791
ID 2767-553	: 0.435156
ID 9548-1909	: 0.434604
ID 1138-227	: 0.434456
ID 4405-881	: 0.434276
ID 6587-1317	: 0.434187
ID 7416-1483	: 0.434065
ID 3551-710	: 0.434063
ID 1604-320	: 0.43391
ID 7576-1515	: 0.433853
ID 9243-1848	: 0.433835
ID 6150-1230	: 0.43334
ID 8616-1723	: 0.433301
ID 496-99	: 0.43327
ID 9563-1912	: 0.433254
ID 5368-1073	: 0.433204
ID 1204-240	: 0.433022
ID 7253-1450	: 0.432659
ID 5559-1111	: 0.432483
ID 1510-302	: 0.432455
ID 9616-1923	: 0.43227
ID 9631-1926	: 0.432191
ID 4421-884	: 0.431995
ID 248-49	: 0.431529
ID 5288-1057	: 0.431379
ID 9268-1853	: 0.431351
ID 4339-867	: 0.431277
ID 7708-1541	: 0.430871
ID 2785-557	: 0.430709
ID 143-28	: 0.430647
ID 1406-281	: 0.430476
ID 9472-1894	: 0.430463
ID 1312-262	: 0.430379
ID 6472-1294	: 0.430339
ID 6784-1356	: 0.430333
ID 4910-982	: 0.430006
ID 8277-1655	: 0.429989
ID 5760-1152	: 0.429874
ID 901-180	: 0.429685
ID 6812-1362	: 0.429591
ID 7973-1594	: 0.429451
ID 4510-902	: 0.429152
ID 7684-1536	: 0.428946
